campaign_name,campaign_id,adset_name,adset_id,ad_name,ad_id,spend,impressions,clicks,ctr,cpc,date_start,date_stop,website_purchase_roas,spend_eur
11  FEBRUARY - Cozy Graphic Sweater - 1.56 - SINGLE PRODUCT,120216069244630719,BROAD 2,120216069432890719,AD 3,120216069432900719,1.29,133,2,1.503759,0.645,2023-07-27,2025-03-18,,1.2384
11  FEBRUARY - Cozy Graphic Sweater - 1.56 - SINGLE PRODUCT,120216069244630719,BROAD 2,120216069432890719,AD 1,120216069432920719,0.12,17,0,0,,2023-07-27,2025-03-18,,0.1152
11  FEBRUARY - Cozy Graphic Sweater - 1.56 - SINGLE PRODUCT,120216069244630719,STACK 1,120216069432910719,AD 3,120216069432930719,1.63,148,0,0,,2023-07-27,2025-03-18,,1.5647999999999997
11  FEBRUARY - Cozy Graphic Sweater - 1.56 - SINGLE PRODUCT,120216069244630719,BROAD 1,120216069432880719,AD 3,120216069432940719,0.11,17,0,0,,2023-07-27,2025-03-18,,0.1056
11  FEBRUARY - Cozy Graphic Sweater - 1.56 - SINGLE PRODUCT,120216069244630719,BROAD 2,120216069432890719,AD 2,120216069432950719,0.88,124,0,0,,2023-07-27,2025-03-18,,0.8448
11  FEBRUARY - Cozy Graphic Sweater - 1.56 - SINGLE PRODUCT,120216069244630719,BROAD 1,120216069432880719,AD 2,120216069432960719,0.36,20,2,10,0.18,2023-07-27,2025-03-18,,0.34559999999999996
11  FEBRUARY - Cozy Graphic Sweater - 1.56 - SINGLE PRODUCT,120216069244630719,STACK 1,120216069432910719,AD 2,120216069432970719,0.48,65,0,0,,2023-07-27,2025-03-18,,0.4608
11  FEBRUARY - Cozy Graphic Sweater - 1.56 - SINGLE PRODUCT,120216069244630719,BROAD 1,120216069432880719,AD 1,120216069432980719,0.86,86,1,1.162791,0.86,2023-07-27,2025-03-18,,0.8256
11  FEBRUARY - Cozy Graphic Sweater - 1.56 - SINGLE PRODUCT,120216069244630719,STACK 1,120216069432910719,AD 1,120216069432990719,9.21,1246,10,0.802568,0.921,2023-07-27,2025-03-18,,8.8416
12 FEBRUARY- C20 ADS (Feb 10)- COLLECTION,120216120102010719,ENGAGE SHOPPERS,120216120101970719,AD 1,120216120102060719,2.58,259,5,1.930502,0.516,2023-07-27,2025-03-18,,2.4768
12 FEBRUARY- C20 ADS (Feb 10)- COLLECTION,120216120102010719,ENGAGE SHOPPERS,120216120101970719,AD 2,120216120544560719,11.52,1086,24,2.209945,0.48,2023-07-27,2025-03-18,,11.059199999999999
12 FEBRUARY- C20 ADS (Feb 10)- COLLECTION,120216120102010719,ENGAGE SHOPPERS,120216120101970719,AD 3,120216120544570719,113.4,15247,260,1.705253,0.436154,2023-07-27,2025-03-18,"[{'action_type': 'offsite_conversion.fb_pixel_purchase', 'value': '1.22866'}]",108.864
12 FEBRUARY- C20 ADS (Feb 10)- COLLECTION,120216120102010719,ONLINE SHOPPING,120216120661060719,AD 2,120216120661040719,5.89,600,12,2,0.490833,2023-07-27,2025-03-18,,5.6544
12 FEBRUARY- C20 ADS (Feb 10)- COLLECTION,120216120102010719,ONLINE SHOPPING,120216120661060719,AD 1,120216120661050719,1.07,117,0,0,,2023-07-27,2025-03-18,,1.0272000000000001
12 FEBRUARY- C20 ADS (Feb 10)- COLLECTION,120216120102010719,BROAD,120216120661030719,AD 2,120216120661070719,7.83,1479,25,1.690331,0.3132,2023-07-27,2025-03-18,,7.5168
12 FEBRUARY- C20 ADS (Feb 10)- COLLECTION,120216120102010719,BROAD,120216120661030719,AD 1,120216120661080719,10.94,1182,22,1.861252,0.497273,2023-07-27,2025-03-18,,10.5024
12 FEBRUARY- C20 ADS (Feb 10)- COLLECTION,120216120102010719,BROAD,120216120661030719,AD 1 - Copy,120216120661090719,0.09,24,0,0,,2023-07-27,2025-03-18,,0.08639999999999999
12 FEBRUARY- C20 ADS (Feb 10)- COLLECTION,120216120102010719,ONLINE SHOPPING,120216120661060719,AD 1 - Copy,120216120661100719,0.43,37,2,5.405405,0.215,2023-07-27,2025-03-18,,0.4128
12 FEBRUARY- C21 ADS (Feb 10)- COLLECTION - RELAUNCH,120216121940990719,ONLINE SHOPPING,120216121941030719,AD 4,120216121941010719,3.25,352,6,1.704545,0.541667,2023-07-27,2025-03-18,,3.12
12 FEBRUARY- C21 ADS (Feb 10)- COLLECTION - RELAUNCH,120216121940990719,ONLINE SHOPPING,120216121941030719,AD 1,120216123083770719,7.44,975,47,4.820513,0.158298,2023-07-27,2025-03-18,,7.1424
12 FEBRUARY- C21 ADS (Feb 10)- COLLECTION - RELAUNCH,120216121940990719,ONLINE SHOPPING,120216121941030719,AD 2,120216123083780719,3.51,397,21,5.289673,0.167143,2023-07-27,2025-03-18,,3.3695999999999997
12 FEBRUARY- C21 ADS (Feb 10)- COLLECTION - RELAUNCH,120216121940990719,ONLINE SHOPPING,120216121941030719,AD 3,120216123083790719,0.75,23,4,17.391304,0.1875,2023-07-27,2025-03-18,,0.72
12 FEBRUARY- C21 ADS (Feb 10)- COLLECTION - RELAUNCH,120216121940990719,BROAD,120216123143540719,AD 2,120216123143560719,14.82,1195,67,5.606695,0.221194,2023-07-27,2025-03-18,,14.2272
12 FEBRUARY- C21 ADS (Feb 10)- COLLECTION - RELAUNCH,120216121940990719,ENGAGE SHOPPERS,120216123143550719,AD 1,120216123143570719,370.58,55408,2068,3.732313,0.179197,2023-07-27,2025-03-18,"[{'action_type': 'offsite_conversion.fb_pixel_purchase', 'value': '0.860327'}]",355.7568
12 FEBRUARY- C21 ADS (Feb 10)- COLLECTION - RELAUNCH,120216121940990719,BROAD,120216123143540719,AD 1,120216123143580719,14.7,1667,61,3.659268,0.240984,2023-07-27,2025-03-18,,14.111999999999998
12 FEBRUARY- C21 ADS (Feb 10)- COLLECTION - RELAUNCH,120216121940990719,ENGAGE SHOPPERS,120216123143550719,AD 4,120216123143590719,83.95,15807,219,1.385462,0.383333,2023-07-27,2025-03-18,"[{'action_type': 'offsite_conversion.fb_pixel_purchase', 'value': '1.435855'}]",80.592
12 FEBRUARY- C21 ADS (Feb 10)- COLLECTION - RELAUNCH,120216121940990719,BROAD,120216123143540719,AD 4,120216123143600719,14.83,2025,38,1.876543,0.390263,2023-07-27,2025-03-18,,14.236799999999999
12 FEBRUARY- C21 ADS (Feb 10)- COLLECTION - RELAUNCH,120216121940990719,BROAD,120216123143540719,AD 3,120216123143610719,0.22,64,0,0,,2023-07-27,2025-03-18,,0.2112
12 FEBRUARY- C21 ADS (Feb 10)- COLLECTION - RELAUNCH,120216121940990719,ENGAGE SHOPPERS,120216123143550719,AD 2,120216123143620719,70.43,8561,380,4.438734,0.185342,2023-07-27,2025-03-18,,67.61280000000001
12 FEBRUARY- C21 ADS (Feb 10)- COLLECTION - RELAUNCH,120216121940990719,ENGAGE SHOPPERS,120216123143550719,AD 3,120216123143630719,2.25,323,10,3.095975,0.225,2023-07-27,2025-03-18,,2.16
13 FEBRUARY - Wool Coat - 1.66 - SINGLE PRODUCT,120216183434670719,STACK 1,120216183434660719,AD 4,120216183434760719,0.69,133,1,0.75188,0.69,2023-07-27,2025-03-18,,0.6623999999999999
13 FEBRUARY - Wool Coat - 1.66 - SINGLE PRODUCT,120216183434670719,STACK 1,120216183434660719,AD 1,120216183755460719,0.83,211,3,1.421801,0.276667,2023-07-27,2025-03-18,,0.7968
13 FEBRUARY - Wool Coat - 1.66 - SINGLE PRODUCT,120216183434670719,STACK 1,120216183434660719,AD 2,120216183755470719,1.85,228,3,1.315789,0.616667,2023-07-27,2025-03-18,,1.776
13 FEBRUARY - Wool Coat - 1.66 - SINGLE PRODUCT,120216183434670719,STACK 1,120216183434660719,AD 3,120216183755480719,0.23,38,0,0,,2023-07-27,2025-03-18,,0.2208
13 FEBRUARY - Wool Coat - 1.66 - SINGLE PRODUCT,120216183434670719,STACK 2,120216183799710719,AD 4,120216183799610719,0.14,36,1,2.777778,0.14,2023-07-27,2025-03-18,,0.13440000000000002
13 FEBRUARY - Wool Coat - 1.66 - SINGLE PRODUCT,120216183434670719,BROAD 2,120216183799730719,AD 4,120216183799620719,3.31,477,6,1.257862,0.551667,2023-07-27,2025-03-18,,3.1776
13 FEBRUARY - Wool Coat - 1.66 - SINGLE PRODUCT,120216183434670719,BROAD 1,120216183799720719,AD 4,120216183799630719,1.57,292,3,1.027397,0.523333,2023-07-27,2025-03-18,,1.5072
13 FEBRUARY - Wool Coat - 1.66 - SINGLE PRODUCT,120216183434670719,STACK 2,120216183799710719,AD 3,120216183799640719,2.43,186,1,0.537634,2.43,2023-07-27,2025-03-18,,2.3328
13 FEBRUARY - Wool Coat - 1.66 - SINGLE PRODUCT,120216183434670719,STACK 2,120216183799710719,AD 1,120216183799650719,0.44,30,0,0,,2023-07-27,2025-03-18,,0.4224
13 FEBRUARY - Wool Coat - 1.66 - SINGLE PRODUCT,120216183434670719,BROAD 1,120216183799720719,AD 1,120216183799660719,1.01,61,2,3.278689,0.505,2023-07-27,2025-03-18,,0.9696
13 FEBRUARY - Wool Coat - 1.66 - SINGLE PRODUCT,120216183434670719,BROAD 2,120216183799730719,AD 3,120216183799670719,1.47,109,1,0.917431,1.47,2023-07-27,2025-03-18,,1.4112
13 FEBRUARY - Wool Coat - 1.66 - SINGLE PRODUCT,120216183434670719,STACK 2,120216183799710719,AD 2,120216183799680719,3.42,379,3,0.791557,1.14,2023-07-27,2025-03-18,,3.2832
13 FEBRUARY - Wool Coat - 1.66 - SINGLE PRODUCT,120216183434670719,BROAD 1,120216183799720719,AD 2,120216183799690719,4.94,638,8,1.253919,0.6175,2023-07-27,2025-03-18,,4.7424
13 FEBRUARY - Wool Coat - 1.66 - SINGLE PRODUCT,120216183434670719,BROAD 2,120216183799730719,AD 2,120216183799700719,0.88,57,1,1.754386,0.88,2023-07-27,2025-03-18,,0.8448
13 FEBRUARY - Wool Coat - 1.66 - SINGLE PRODUCT,120216183434670719,BROAD 1,120216183799720719,AD 3,120216183799740719,2.4,417,4,0.959233,0.6,2023-07-27,2025-03-18,,2.304
13 FEBRUARY - Wool Coat - 1.66 - SINGLE PRODUCT,120216183434670719,BROAD 2,120216183799730719,AD 1,120216183799750719,0.55,59,1,1.694915,0.55,2023-07-27,2025-03-18,,0.528
13 FEBRUARY - Four-piece Comfy Lounge Set - 1.58 - SINGLE PRODUCT,120216183892860719,BROAD 2,120216183892900719,AD 3,120216183893000719,0.11,17,0,0,,2023-07-27,2025-03-18,,0.1056
13 FEBRUARY - Four-piece Comfy Lounge Set - 1.58 - SINGLE PRODUCT,120216183892860719,BROAD 2,120216183892900719,AD 1,120216184009180719,0.53,36,2,5.555556,0.265,2023-07-27,2025-03-18,,0.5088
13 FEBRUARY - Four-piece Comfy Lounge Set - 1.58 - SINGLE PRODUCT,120216183892860719,BROAD 2,120216183892900719,AD 2,120216184009190719,0.7,80,1,1.25,0.7,2023-07-27,2025-03-18,,0.6719999999999999
13 FEBRUARY - Four-piece Comfy Lounge Set - 1.58 - SINGLE PRODUCT,120216183892860719,BROAD 1,120216184175800719,AD 3,120216184175700719,1.6,157,1,0.636943,1.6,2023-07-27,2025-03-18,,1.536
13 FEBRUARY - Four-piece Comfy Lounge Set - 1.58 - SINGLE PRODUCT,120216183892860719,STACK 1,120216184175730719,AD 3,120216184175710719,10.09,423,7,1.654846,1.441429,2023-07-27,2025-03-18,,9.686399999999999
13 FEBRUARY - Four-piece Comfy Lounge Set - 1.58 - SINGLE PRODUCT,120216183892860719,BROAD 1,120216184175800719,AD 2,120216184175720719,2.06,182,1,0.549451,2.06,2023-07-27,2025-03-18,,1.9776
13 FEBRUARY - Four-piece Comfy Lounge Set - 1.58 - SINGLE PRODUCT,120216183892860719,STACK 2,120216184175690719,AD 3,120216184175740719,0.49,41,0,0,,2023-07-27,2025-03-18,,0.4704
13 FEBRUARY - Four-piece Comfy Lounge Set - 1.58 - SINGLE PRODUCT,120216183892860719,BROAD 1,120216184175800719,AD 1,120216184175750719,1.31,81,3,3.703704,0.436667,2023-07-27,2025-03-18,,1.2576
13 FEBRUARY - Four-piece Comfy Lounge Set - 1.58 - SINGLE PRODUCT,120216183892860719,STACK 2,120216184175690719,AD 1,120216184175760719,0.01,2,0,0,,2023-07-27,2025-03-18,,0.0096
13 FEBRUARY - Four-piece Comfy Lounge Set - 1.58 - SINGLE PRODUCT,120216183892860719,STACK 2,120216184175690719,AD 2,120216184175770719,1.1,65,2,3.076923,0.55,2023-07-27,2025-03-18,,1.056
13 FEBRUARY - Four-piece Comfy Lounge Set - 1.58 - SINGLE PRODUCT,120216183892860719,STACK 1,120216184175730719,AD 1,120216184175780719,0.21,28,0,0,,2023-07-27,2025-03-18,,0.20159999999999997
13 FEBRUARY - Four-piece Comfy Lounge Set - 1.58 - SINGLE PRODUCT,120216183892860719,STACK 1,120216184175730719,AD 2,120216184175790719,7.37,552,9,1.630435,0.818889,2023-07-27,2025-03-18,,7.0752
13 FEBRUARY - Women's Tweed Button Jacket - 1.56 - SINGLE PRODUCT,120216184243700719,STACK 1,120216184243800719,AD 3,120216184243770719,19.4,2232,85,3.808244,0.228235,2023-07-27,2025-03-18,,18.624
13 FEBRUARY - Women's Tweed Button Jacket - 1.56 - SINGLE PRODUCT,120216184243700719,STACK 1,120216184243800719,AD 1,120216184329660719,1.79,201,11,5.472637,0.162727,2023-07-27,2025-03-18,,1.7184
13 FEBRUARY - Women's Tweed Button Jacket - 1.56 - SINGLE PRODUCT,120216184243700719,STACK 1,120216184243800719,AD 2,120216184329670719,0.41,57,3,5.263158,0.136667,2023-07-27,2025-03-18,,0.39359999999999995
13 FEBRUARY - Women's Tweed Button Jacket - 1.56 - SINGLE PRODUCT,120216184243700719,STACK 2,120216184372860719,AD 1,120216184372750719,0.03,11,1,9.090909,0.03,2023-07-27,2025-03-18,,0.0288
13 FEBRUARY - Women's Tweed Button Jacket - 1.56 - SINGLE PRODUCT,120216184243700719,BROAD 2,120216184372770719,AD 3,120216184372780719,4.92,637,23,3.610675,0.213913,2023-07-27,2025-03-18,,4.723199999999999
13 FEBRUARY - Women's Tweed Button Jacket - 1.56 - SINGLE PRODUCT,120216184243700719,STACK 2,120216184372860719,AD 3,120216184372790719,12.53,1331,70,5.259204,0.179,2023-07-27,2025-03-18,,12.028799999999999
13 FEBRUARY - Women's Tweed Button Jacket - 1.56 - SINGLE PRODUCT,120216184243700719,BROAD 1,120216184372760719,AD 3,120216184372800719,2.33,268,11,4.104478,0.211818,2023-07-27,2025-03-18,,2.2368
13 FEBRUARY - Women's Tweed Button Jacket - 1.56 - SINGLE PRODUCT,120216184243700719,BROAD 2,120216184372770719,AD 2,120216184372810719,0,6,0,0,,2023-07-27,2025-03-18,,0.0
13 FEBRUARY - Women's Tweed Button Jacket - 1.56 - SINGLE PRODUCT,120216184243700719,BROAD 1,120216184372760719,AD 2,120216184372820719,0.01,3,0,0,,2023-07-27,2025-03-18,,0.0096
13 FEBRUARY - Women's Tweed Button Jacket - 1.56 - SINGLE PRODUCT,120216184243700719,STACK 2,120216184372860719,AD 2,120216184372830719,0.02,5,0,0,,2023-07-27,2025-03-18,,0.0192
13 FEBRUARY - Women's Tweed Button Jacket - 1.56 - SINGLE PRODUCT,120216184243700719,BROAD 1,120216184372760719,AD 1,120216184372840719,0.02,2,0,0,,2023-07-27,2025-03-18,,0.0192
13 FEBRUARY - Women's Tweed Button Jacket - 1.56 - SINGLE PRODUCT,120216184243700719,BROAD 2,120216184372770719,AD 1,120216184372850719,0.05,8,1,12.5,0.05,2023-07-27,2025-03-18,,0.048
13 FEBRUARY - Water and Windproof Winter Jacket - 1.84 - SINGLE PRODUCT,120216184412910719,BROAD 2,120216184412890719,AD 3,120216184412830719,1.74,180,8,4.444444,0.2175,2023-07-27,2025-03-18,,1.6703999999999999
13 FEBRUARY - Water and Windproof Winter Jacket - 1.84 - SINGLE PRODUCT,120216184412910719,BROAD 2,120216184412890719,AD 1,120216184790600719,68.23,12892,259,2.008998,0.263436,2023-07-27,2025-03-18,,65.5008
13 FEBRUARY - Water and Windproof Winter Jacket - 1.84 - SINGLE PRODUCT,120216184412910719,BROAD 2,120216184412890719,AD 2,120216184790610719,1.68,188,3,1.595745,0.56,2023-07-27,2025-03-18,,1.6127999999999998
13 FEBRUARY - Water and Windproof Winter Jacket - 1.84 - SINGLE PRODUCT,120216184412910719,BROAD 1,120216184850580719,AD 2,120216184850540719,10.99,1886,36,1.908802,0.305278,2023-07-27,2025-03-18,,10.5504
13 FEBRUARY - Water and Windproof Winter Jacket - 1.84 - SINGLE PRODUCT,120216184412910719,STACK 1,120216184850550719,AD 3,120216184850590719,1.9,190,6,3.157895,0.316667,2023-07-27,2025-03-18,,1.8239999999999998
13 FEBRUARY - Water and Windproof Winter Jacket - 1.84 - SINGLE PRODUCT,120216184412910719,STACK 2,120216184850560719,AD 3,120216184850600719,8.72,1218,36,2.955665,0.242222,2023-07-27,2025-03-18,,8.3712
13 FEBRUARY - Water and Windproof Winter Jacket - 1.84 - SINGLE PRODUCT,120216184412910719,STACK 2,120216184850560719,AD 1,120216184850610719,64.07,10646,274,2.573737,0.233832,2023-07-27,2025-03-18,"[{'action_type': 'offsite_conversion.fb_pixel_purchase', 'value': '1.881068'}]",61.50719999999999
13 FEBRUARY - Water and Windproof Winter Jacket - 1.84 - SINGLE PRODUCT,120216184412910719,STACK 1,120216184850550719,AD 1,120216184850620719,40.41,7128,153,2.146465,0.264118,2023-07-27,2025-03-18,,38.7936
13 FEBRUARY - Water and Windproof Winter Jacket - 1.84 - SINGLE PRODUCT,120216184412910719,BROAD 1,120216184850580719,AD 1,120216184850630719,199.49,28270,942,3.332154,0.211773,2023-07-27,2025-03-18,"[{'action_type': 'offsite_conversion.fb_pixel_purchase', 'value': '3.354905'}]",191.5104
13 FEBRUARY - Water and Windproof Winter Jacket - 1.84 - SINGLE PRODUCT,120216184412910719,STACK 1,120216184850550719,AD 2,120216184850640719,3.57,248,11,4.435484,0.324545,2023-07-27,2025-03-18,,3.4271999999999996
13 FEBRUARY - Water and Windproof Winter Jacket - 1.84 - SINGLE PRODUCT,120216184412910719,STACK 2,120216184850560719,AD 2,120216184850650719,36.8,4272,135,3.160112,0.272593,2023-07-27,2025-03-18,"[{'action_type': 'offsite_conversion.fb_pixel_purchase', 'value': '5.548913'}]",35.327999999999996
13 FEBRUARY - Water and Windproof Winter Jacket - 1.84 - SINGLE PRODUCT,120216184412910719,BROAD 1,120216184850580719,AD 3,120216184850660719,9.72,1166,50,4.288165,0.1944,2023-07-27,2025-03-18,"[{'action_type': 'offsite_conversion.fb_pixel_purchase', 'value': '6.705761'}]",9.3312
13 FEBRUARY - Breathable Sport Shoes - 1.55 - SINGLE PRODUCT,120216186132610719,BROAD 1,120216186132730719,AD 3,120216186132690719,0.66,136,1,0.735294,0.66,2023-07-27,2025-03-18,,0.6336
13 FEBRUARY - Breathable Sport Shoes - 1.55 - SINGLE PRODUCT,120216186132610719,BROAD 1,120216186132730719,AD 1,120216186956150719,2,258,9,3.488372,0.222222,2023-07-27,2025-03-18,,1.92
13 FEBRUARY - Breathable Sport Shoes - 1.55 - SINGLE PRODUCT,120216186132610719,BROAD 1,120216186132730719,AD 2,120216186956160719,6.8,847,16,1.88902,0.425,2023-07-27,2025-03-18,,6.528
13 FEBRUARY - Breathable Sport Shoes - 1.55 - SINGLE PRODUCT,120216186132610719,STACK 1,120216187191520719,AD 2,120216187191490719,0.92,307,2,0.651466,0.46,2023-07-27,2025-03-18,,0.8832
13 FEBRUARY - Breathable Sport Shoes - 1.55 - SINGLE PRODUCT,120216186132610719,STACK 2,120216187191470719,AD 3,120216187191500719,0.3,94,0,0,,2023-07-27,2025-03-18,,0.288
13 FEBRUARY - Breathable Sport Shoes - 1.55 - SINGLE PRODUCT,120216186132610719,STACK 1,120216187191520719,AD 3,120216187191510719,0.85,87,1,1.149425,0.85,2023-07-27,2025-03-18,,0.816
13 FEBRUARY - Breathable Sport Shoes - 1.55 - SINGLE PRODUCT,120216186132610719,BROAD 2,120216187191480719,AD 1,120216187191530719,2.41,489,7,1.431493,0.344286,2023-07-27,2025-03-18,,2.3136
13 FEBRUARY - Breathable Sport Shoes - 1.55 - SINGLE PRODUCT,120216186132610719,STACK 1,120216187191520719,AD 1,120216187191540719,8.93,831,16,1.925391,0.558125,2023-07-27,2025-03-18,,8.572799999999999
13 FEBRUARY - Breathable Sport Shoes - 1.55 - SINGLE PRODUCT,120216186132610719,BROAD 2,120216187191480719,AD 2,120216187191550719,0.06,23,1,4.347826,0.06,2023-07-27,2025-03-18,,0.0576
13 FEBRUARY - Breathable Sport Shoes - 1.55 - SINGLE PRODUCT,120216186132610719,STACK 2,120216187191470719,AD 2,120216187191560719,1.16,289,2,0.692042,0.58,2023-07-27,2025-03-18,,1.1136
13 FEBRUARY - Breathable Sport Shoes - 1.55 - SINGLE PRODUCT,120216186132610719,BROAD 2,120216187191480719,AD 3,120216187191570719,0.55,95,0,0,,2023-07-27,2025-03-18,,0.528
13 FEBRUARY - Breathable Sport Shoes - 1.55 - SINGLE PRODUCT,120216186132610719,STACK 2,120216187191470719,AD 1,120216187191580719,1.56,216,3,1.388889,0.52,2023-07-27,2025-03-18,,1.4976
12 FEBRUARY- C21 ADS (Feb 10)- COLLECTION RELAUNCH,120216194893070719,BROAD,120216194893060719,AD 1,120216194892960719,305.24,53435,1733,3.243193,0.176134,2023-07-27,2025-03-18,"[{'action_type': 'offsite_conversion.fb_pixel_purchase', 'value': '1.290951'}]",293.0304
12 FEBRUARY- C21 ADS (Feb 10)- COLLECTION RELAUNCH,120216194893070719,ONLINE SHOPPING,120216194893040719,AD 2,120216194892970719,16.28,1998,92,4.604605,0.176957,2023-07-27,2025-03-18,"[{'action_type': 'offsite_conversion.fb_pixel_purchase', 'value': '3.335995'}]",15.6288
12 FEBRUARY- C21 ADS (Feb 10)- COLLECTION RELAUNCH,120216194893070719,ONLINE SHOPPING,120216194893040719,AD 4,120216194892980719,4.1,453,7,1.545254,0.585714,2023-07-27,2025-03-18,,3.9359999999999995
12 FEBRUARY- C21 ADS (Feb 10)- COLLECTION RELAUNCH,120216194893070719,BROAD,120216194893060719,AD 3,120216194892990719,2.69,471,25,5.307856,0.1076,2023-07-27,2025-03-18,,2.5824
12 FEBRUARY- C21 ADS (Feb 10)- COLLECTION RELAUNCH,120216194893070719,ENGAGE SHOPPERS,120216194892950719,AD 2,120216194893000719,15.25,2115,90,4.255319,0.169444,2023-07-27,2025-03-18,"[{'action_type': 'offsite_conversion.fb_pixel_purchase', 'value': '3.971148'}]",14.639999999999999
12 FEBRUARY- C21 ADS (Feb 10)- COLLECTION RELAUNCH,120216194893070719,ONLINE SHOPPING,120216194893040719,AD 1,120216194893010719,21.93,2918,118,4.043866,0.185847,2023-07-27,2025-03-18,,21.052799999999998
12 FEBRUARY- C21 ADS (Feb 10)- COLLECTION RELAUNCH,120216194893070719,BROAD,120216194893060719,AD 4,120216194893020719,84.46,15810,269,1.701455,0.313978,2023-07-27,2025-03-18,"[{'action_type': 'offsite_conversion.fb_pixel_purchase', 'value': '0.653564'}]",81.0816
12 FEBRUARY- C21 ADS (Feb 10)- COLLECTION RELAUNCH,120216194893070719,BROAD,120216194893060719,AD 2,120216194893030719,138.17,21218,776,3.657272,0.178054,2023-07-27,2025-03-18,"[{'action_type': 'offsite_conversion.fb_pixel_purchase', 'value': '1.581458'}]",132.64319999999998
12 FEBRUARY- C21 ADS (Feb 10)- COLLECTION RELAUNCH,120216194893070719,ENGAGE SHOPPERS,120216194892950719,AD 1,120216194893050719,55.73,9787,333,3.402473,0.167357,2023-07-27,2025-03-18,"[{'action_type': 'offsite_conversion.fb_pixel_purchase', 'value': '0.983851'}]",53.5008
12 FEBRUARY- C21 ADS (Feb 10)- COLLECTION RELAUNCH,120216194893070719,ONLINE SHOPPING,120216194893040719,AD 3,120216194893080719,0.32,30,0,0,,2023-07-27,2025-03-18,,0.3072
12 FEBRUARY- C21 ADS (Feb 10)- COLLECTION RELAUNCH,120216194893070719,ENGAGE SHOPPERS,120216194892950719,AD 3,120216194893090719,0.51,64,6,9.375,0.085,2023-07-27,2025-03-18,,0.4896
12 FEBRUARY- C21 ADS (Feb 10)- COLLECTION RELAUNCH,120216194893070719,ENGAGE SHOPPERS,120216194892950719,AD 4,120216194893100719,10.32,1569,31,1.975781,0.332903,2023-07-27,2025-03-18,,9.9072
14 FEBRUARY - Elegant Heart Button Cardigan - 1.53 - SINGLE PRODUCT,120216260801370719,BROAD 1,120216260801400719,AD 3,120216260801310719,0.11,3,0,0,,2023-07-27,2025-03-18,,0.1056
